,Id,Comment,Comment time,Reply
55,oonk6n0vMNo,"Ủa,nhớ là iPhone 15 ngừng ra mắt mà?",2023-09-13T04:46:48Z,H mới ra<>@@nguyetpham9487 giá kinh khủng quá 😦
56,oonk6n0vMNo,Sao nhìn qua video con 15plus viền nó dày thế nhỉ,2023-09-13T04:33:40Z,Cũng giống mấy con trc thôi mà  :))
57,oonk6n0vMNo,ip mà nó mỏng hơn thì gọn ,2023-09-13T04:26:23Z,Này là được r đấy nhìn cho nó sang😂
58,oonk6n0vMNo,Người làm ra iPhone 15 Dummy bị kiện rồi :)))(((:,2023-09-13T04:12:31Z,Lý do: iPhone 15 *_TAI THỎ??? LIGHTNING???_* :)(:
59,oonk6n0vMNo,"Chả có gì khác biệt, viền phủ sơn ko sang trọng",2023-09-13T04:03:52Z,
60,oonk6n0vMNo,mua iPhone 15 giờ tau hết tiền rồi cho tau tiền,2023-09-13T03:44:13Z,
61,oonk6n0vMNo,Tới dịp 15 củ thì làm 2 con cho 2 VC,2023-09-13T03:44:11Z,
62,oonk6n0vMNo,qtrong là màn có 120hz ko ấy,2023-09-13T03:13:54Z,Cho mau sọc à<>60 thôi kinh doanh ngt đấy :))
63,oonk6n0vMNo,Nhìn máy có 2 cam...nó kém sang chảnh...,2023-09-13T03:10:26Z,Nhìn gọn hơn 😂
64,oonk6n0vMNo,Xịn thật sự 😍😍😍,2023-09-13T02:52:21Z,
65,oonk6n0vMNo,Đẹp quá à 😢,2023-09-13T02:35:40Z,
66,oonk6n0vMNo,"Nhận dạng 13,14,15 giống nhau",2023-09-13T02:14:45Z,
67,oonk6n0vMNo,Con Plus năm nay công nhận ngon 😂,2023-09-13T02:08:38Z,Đừng nói là vẫn 60hz nhé<>@@tiendat247 vẫn 60hz thôi<>Haha<>​@@tiendat247nó mà 90hz thôi là bọn 15 vs 15pro ế thẳng<>vẫn câu nói cũ:)) nên mua pro max đời trước hay thường đời sau
68,oonk6n0vMNo,Giá bn z ad,2023-09-13T01:57:07Z,
69,oonk6n0vMNo,"dau có dam chê iphone, tai gi may bác la nguoi bán iphone, chê ai mua nua, cho nen dua tin da phan 1 chieu",2023-09-13T01:55:24Z,
70,oonk6n0vMNo,Iphone 15 plus màn vẫn 60hz à a,2023-09-13T01:53:39Z,Đúng rồi nha
71,oonk6n0vMNo,"Đến bao giờ apple mới làm được cái nốt ruồi đây, dynamic hay tay thỏ gì thì nhìn cũng chiếm hết một phần mh",2023-09-13T01:49:00Z,❤ iphone phải có gì đặc trưng riêng của máy á chứ giống mấy kia thì đại trà rồi nè<>Bao giờ n làm cam ẩn dưới màn hoặc bỏ cái face id :v
72,oonk6n0vMNo,nhưng ko có 120hz :))),2023-09-13T01:46:20Z,Năm sau chắc có đó!!!<>R 120hz ai mua 15 pro? 😂<>​@@Toicocammuoitu cùng 1 lý do mà tại sao năm ngoái 14+ ế mà 13pm vẫn chạy đấy =)))<>@@chanr.i.p6245 thì 15pl nâng cấp hơn nhiều r đấy là cách kinh doanh của táo ai bảo j =))
73,oonk6n0vMNo,Quả viền vẫn dày quá nhờ,2023-09-13T01:26:53Z,"Muốn nó k có viền luôn à<>Khung titan thì viền nó mới mỏng đc bạn, apple bảo thế 😂<>Cũng giống như 14 thôi hay muốn bỏ luôn viền :))"
74,oonk6n0vMNo,Thế năm nay mua máy có tặng sạc kèm ko duy,2023-09-13T01:07:48Z,
75,oonk6n0vMNo,I want a better look at iphone 15 plus black color. But can't find anywhere,2023-09-13T01:00:03Z,
76,oonk6n0vMNo,"Không ai đánh thuế ước mơ cả, mơ đi bạn 😂",2023-09-13T00:28:08Z,
77,oonk6n0vMNo,iphone 15 đấy ngon đấy anh duy thẩm a!,2023-09-13T00:24:48Z,
78,oonk6n0vMNo,15 vs 15plus màn 120hz chưa a,2023-09-13T00:24:19Z,60
79,oonk6n0vMNo,Nhìn đẹp vãi luonnnn,2023-09-13T00:04:11Z,
80,oonk6n0vMNo,Mua màu hồng đi anh :)),2023-09-13T00:04:08Z,
81,oonk6n0vMNo,Màu IPhone 15 serie màu đẹp vl 😍,2023-09-12T23:31:33Z,
82,oonk6n0vMNo,"Nếu đầu năm sau ra mắt iphone SE 2024 chạy chip A17 Pro, ram 6 rom 128, màn tai thỏ như ip 13, 6,7 inch IPS LCD Full HD+, camera đủ dùng, hướng tới đối tượng chơi game. Giá về VN tầm 18 củ thì ae có mua ko :)))",2023-09-12T23:19:24Z,"Chắc chắn là ko ai mua 😂😂😂<>Đã se mà màn 6,7 inch, se người ta hướng tới màn hình nhỏ ông à, nhỏ gọn tiện lợi, chứ ko phải chơi game<>@@thangtien8767 nhỏ như dòng 12 mini với 13 mini bị khai tử à ông? 🐧<>năm sau ip 14 plus giá tầm đấy rồi<>@@doduckhanh42 nhưng chip cũ hơn 2 đời :)))"
83,oonk6n0vMNo,giá ip 15 plus bằng 14 pro max vậy mua 14 pm cho rồi,2023-09-12T23:13:00Z,
84,oonk6n0vMNo,Nhanh thật,2023-09-12T23:05:29Z,
85,oonk6n0vMNo,Chán quá cổng sạc khác,2023-09-12T23:01:09Z,Hết cho dùng cổng lightning r :)) usc-c dùng thích hơn tiện hơn nếu truyền tải cho thiết bị khác thì 1 thôi k loằng ngoằng cả đống dây😂
86,oonk6n0vMNo,Chỉ biết ước..,2023-09-12T23:00:45Z,
87,oonk6n0vMNo,Đẹp quá anh ơi!!!,2023-09-12T23:00:03Z,
88,oonk6n0vMNo,hello anh Duy,2023-09-12T22:59:57Z,
89,oonk6n0vMNo,Đăng sớm thế a ơi=)),2023-09-12T22:59:40Z,
90,oonk6n0vMNo,Xem sớm,2023-09-12T22:59:39Z,
91,oonk6n0vMNo,hi,2023-09-12T22:59:36Z,
92,oonk6n0vMNo,Helo❤,2023-09-12T22:59:29Z,
93,oonk6n0vMNo,Đầu az,2023-09-12T22:59:26Z,
94,oonk6n0vMNo,Cmt đầu ạ,2023-09-12T22:59:26Z,
95,oonk6n0vMNo,Chờ video của anh mãi,2023-09-12T22:59:21Z,
96,oonk6n0vMNo,😮,2023-09-12T22:59:20Z,
97,UhCvSW6KZQw,"IPhone Mải 
 đỉnh",2024-01-02T06:15:33Z,
98,UhCvSW6KZQw,Vợ anh Huy chửi kinh quá anh em ạ,2023-12-29T20:15:03Z,
99,UhCvSW6KZQw,❤❤❤❤❤❤❤,2023-12-17T10:44:00Z,
100,UhCvSW6KZQw,Ra video unbox cùng vờ đê hóm lắm rồi đấy nháaaaaaaaa,2023-11-12T09:31:31Z,
101,UhCvSW6KZQw,Lấy nhẹ quá anh ơi! Lấy con iPhone 15 Plus 512GB ( Pink ) thêm con iPhone 15 Pro ( White Titanium ) ! Sương sương 70 củ! 😅😅😅,2023-10-27T10:10:30Z,
102,UhCvSW6KZQw,em thích samsung cơ,2023-10-11T14:01:07Z,
103,UhCvSW6KZQw,Anh mua iPhone 15 ultra,2023-10-07T04:19:35Z,
104,UhCvSW6KZQw,Mặt anh Huy :))),2023-10-06T10:58:58Z,
105,UhCvSW6KZQw,sếp huy kiểu : để tao đuổi việc lũ nhân viên này mới được,2023-10-06T08:08:55Z,
106,UhCvSW6KZQw,Có tiền thích thật 😂,2023-10-04T15:50:27Z,
107,UhCvSW6KZQw,Trưởng samsung cái mặt 😢😂,2023-10-04T09:20:36Z,
108,UhCvSW6KZQw,Nụ cừi dần mất đi nhân tính,2023-10-04T07:55:52Z,
109,UhCvSW6KZQw,đội trưởng chống iphone nhưng vì doanh thu và quảng cáo cho cellphones nên đành chấp nhận,2023-10-04T03:32:00Z,
110,UhCvSW6KZQw,"Sếp huy kiểu , chúng mày chờ đấy , tý lên cty tao thu 1 thể :)))",2023-10-03T06:46:21Z,
111,UhCvSW6KZQw,cho em xin cái máy cũ của ah đi,2023-10-03T03:44:16Z,
112,UhCvSW6KZQw,Chí ấy đóng bên Song Đào rất hay nhá !,2023-10-03T01:43:51Z,
113,UhCvSW6KZQw,đúng la. 37 nghệ an mãi đỉnh,2023-10-03T00:23:42Z,
114,UhCvSW6KZQw,Sếp Huy : Bất lực..:)),2023-10-02T12:43:21Z,
115,UhCvSW6KZQw,PR Cephones ghê thật đaay chú em,2023-10-02T09:53:11Z,
116,UhCvSW6KZQw,😂,2023-10-02T09:21:04Z,
117,UhCvSW6KZQw,Sam sung cung tot hớn iphone mà,2023-10-02T08:05:27Z,
118,UhCvSW6KZQw,Người Nghệ an là phải chất,2023-10-02T06:55:41Z,
119,UhCvSW6KZQw,Sếp Huy NL chắc không cay đâu ,2023-10-02T03:57:15Z,
120,UhCvSW6KZQw,Nụ smile vô tri :((,2023-10-02T02:55:01Z,
121,UhCvSW6KZQw,Cái quán bên cạnh đc hưởng ké,2023-10-01T16:50:15Z,
122,UhCvSW6KZQw,trừ lương😂,2023-10-01T15:06:17Z,
123,UhCvSW6KZQw,Ông Tân đâu nhỉ,2023-10-01T15:03:58Z,
124,UhCvSW6KZQw,Prm thì nên mua màu gì mn,2023-10-01T12:29:49Z,
125,UhCvSW6KZQw,"4:34 Sếp Huy: ""Chán éo buồn lói"" =))",2023-10-01T12:18:22Z,
126,UhCvSW6KZQw,Sếp Huy kiểu : ko ngờ bọn này phản bội😂😂,2023-10-01T10:19:12Z,
127,UhCvSW6KZQw,Tiền đâu mà chạy Theo công nghệ,2023-10-01T10:08:46Z,
128,UhCvSW6KZQw,"vui đi, sếp huy đuổi việc :)))",2023-10-01T09:40:34Z,
129,UhCvSW6KZQw,càng xem càng tương tác thì bọn này càng giàu thêm càng có cái để khoe thêm,2023-10-01T09:20:25Z,
130,UhCvSW6KZQw,Các bạn đều dùng iphone mà các bạn lại nói vn mãi đỉnh là sao nó khó hiểu thế,2023-10-01T08:56:28Z,
131,UhCvSW6KZQw,4:36 xung quang sếp huy toàn là iphone êii =)),2023-10-01T08:14:39Z,
132,UhCvSW6KZQw,Fan sếp huy 😂,2023-09-30T17:16:12Z,
133,UhCvSW6KZQw,Nhìn sếp Huy mà áp lực dùm :))),2023-09-30T16:51:16Z,"em vào regina nhà B áp lực kiểu 
100 000KG, về nhà mới biết nhẹ nhàng."
134,UhCvSW6KZQw,"những điệu cười ngờ nghệch 
những điệu cười giả trân 🤣",2023-09-30T14:02:17Z,
135,UhCvSW6KZQw,"quảng cáo một cách ko thể nào lộ liễu hơn , giả tạo vãi , cuộc sống bây giờ toàn là sống ảo thôi trời :)",2023-09-30T13:51:45Z,
136,UhCvSW6KZQw,"Sao lại trêu sếp thế, khóc đến nơi",2023-09-30T08:26:39Z,
137,UhCvSW6KZQw,Cho em hỏi thế iPhone 14 thì cho ai ạ mua 15 rồi 😅,2023-09-30T07:57:49Z,
138,UhCvSW6KZQw,Xếp huy bữa nay nhìn phèn thế nhỉ haha,2023-09-30T07:15:53Z,
139,UhCvSW6KZQw,Nhìn mấy em cười vui thế chắc không cần thưởng tết đâu nhỉ? - Sếp Huy bộc bạch,2023-09-30T05:26:59Z,
140,UhCvSW6KZQw,A duy hình như càng ngày càng giàu,2023-09-30T03:37:03Z,
141,UhCvSW6KZQw,Nóc nhà xếp huy khoái ip hả nhìn mặt a buồn thế🤣🤣🤣,2023-09-30T02:47:34Z,
142,UhCvSW6KZQw,Cả đội bán cho em một con iPhone còn sếp huy bán cho anh một con samsung;)),2023-09-29T23:58:25Z,
143,UhCvSW6KZQw,Fan iphone,2023-09-29T21:07:38Z,
144,UhCvSW6KZQw,"Thiệt sự người ở việt nam giàu . 
Tui ở mỹ đế . 1 tháng làm có thể mua 6 cái ở mỹ . Mà giờ vẫn sài 13 . Tính ra dân việt biết hưởng thụ .",2023-09-29T16:56:22Z,
145,UhCvSW6KZQw,"Sếp Huy: “Nghỉ việc hết, không lói nhiều😂😂”",2023-09-29T16:35:14Z,
146,UhCvSW6KZQw,Coi Schannel là vui nhất kkk,2023-09-29T16:15:42Z,
147,UhCvSW6KZQw,Thật sự xai tu xs toi 13pro - 14 ko mua đợi 15 nhưng thật sự ss gần đây khiến minh hứng thú hơn ip,2023-09-29T16:02:44Z,
148,UhCvSW6KZQw,"Nếu mn để ý thì thấy năm nay toàn người nhà các bác mua nhiều và nhân viên nhiều hơn khách. Lao động vn thì lương 20k 30k 1 h làm mà mơ xài iPhone haha cười chết, mình k nói dân vn nghèo mà mình phải biết mình đang ở đâu trên thế giới này.",2023-09-29T16:01:15Z,Hôm qua đi lấy 15 pro mà toàn thấy mọi người mua promax ko 😅 khá đông mà tầm chiều
149,UhCvSW6KZQw,Sếp Huy cũng thó dc  iphone 15 nhưng k phải dành cho mình 😂😂,2023-09-29T15:53:32Z,😂😂😂
150,UhCvSW6KZQw,huy nl bất lực😂,2023-09-29T15:46:16Z,
151,UhCvSW6KZQw,😊,2023-09-29T15:30:52Z,
152,UhCvSW6KZQw,review k5 sau 1 năm sử dụng đi ạ,2023-09-29T15:07:58Z,
153,UhCvSW6KZQw,15 plus còn cần gạt rung ko nhỉ,2023-09-29T14:34:09Z,
154,UhCvSW6KZQw,"nhìn ông nội duy thẩm lùi lam hơi lố nhỉ,tính vậy hay sao,lock mẹ kênh này hợp lý",2023-09-29T14:10:26Z,
155,UhCvSW6KZQw,:},2023-09-29T13:35:40Z,
156,UhCvSW6KZQw,1T cơ á,2023-09-29T13:30:49Z,
157,UhCvSW6KZQw,🤣🤣🤣🤣🤣😂😂😂😂😂,2023-09-29T13:27:03Z,
158,UhCvSW6KZQw,Đội trưởng đội phòng chống iphone ko thích điều này hahaha 😂,2023-09-29T13:18:45Z,
159,UhCvSW6KZQw,Ông cay lắm rồi đó mà chẳng làm gì đk 😂😂😂,2023-09-29T13:16:53Z,
160,UhCvSW6KZQw,toàn những nụ cười tỏa nắng :)),2023-09-29T13:14:46Z,
161,UhCvSW6KZQw,3 Cảm xúc của kẻ hiến thắng :)),2023-09-29T13:09:13Z,
162,UhCvSW6KZQw,ko bt khi nao toi ms mua dc iphone,2023-09-29T13:00:11Z,
163,UhCvSW6KZQw,đúng mấy đứa rảnh háng😂,2023-09-29T12:55:05Z,
164,UhCvSW6KZQw,Nhìn tưởng đang vô bệnh viện tâm thần thăm người bệnh k đó chứ,2023-09-29T12:54:46Z,
165,UhCvSW6KZQw,ngon wí lim wí lợp wì lai,2023-09-29T12:46:37Z,Phất du
166,UhCvSW6KZQw,Khổ,2023-09-29T12:23:47Z,
167,UhCvSW6KZQw,trông mặt sếp Huy đúng suy...,2023-09-29T12:18:48Z,
168,UhCvSW6KZQw,Hóng S24 để sếp Huy phục thù 😂,2023-09-29T12:17:20Z,
169,UhCvSW6KZQw,Vậy chuẩn bị giỏ tịch thu IPhone của sếp Huỳnh chuẩn bị đổi mới rồi 😂😂,2023-09-29T12:11:30Z,
170,UhCvSW6KZQw,"Ai chỉ tui cái, fpt và viettel store bán iphone có chính hãng và uy tín bằng cellphone ko ?",2023-09-29T11:41:52Z,
171,UhCvSW6KZQw,"Anh ơi, thế anh đổi iPhone mới vậy iPhone cũ anh lm j",2023-09-29T11:38:13Z,
172,UhCvSW6KZQw,Hi anh Duy,2023-09-29T11:36:45Z,
173,UhCvSW6KZQw,Ah Huy cho e xin 1 vé vào đội trừng trị ifan😂,2023-09-29T11:05:49Z,
174,UhCvSW6KZQw,Khổ thân ông Huy,2023-09-29T11:01:24Z,
175,UhCvSW6KZQw,Ah Huy bất lực vs nhg ng nhân viên ưu tú,2023-09-29T11:00:45Z,
176,UhCvSW6KZQw,chi co bon ifan moi lam dc dieu nay,2023-09-29T10:53:55Z,
177,UhCvSW6KZQw,"Năm ngoái xếp hàng nhiều lắm, năm nay ko thấy nhỉ😂😂",2023-09-29T10:48:30Z,
178,UhCvSW6KZQw,hạ thấp 256 xuống :)),2023-09-29T10:38:41Z,
179,UhCvSW6KZQw,"iPhone 15 pro 512 gb titan tự nhiên 
Người nghệ An (Diễn Châu) chất !😎",2023-09-29T10:34:19Z,
180,UhCvSW6KZQw,Năm nay Duy k dc tặng ip bọc vàng bọc kim cương khắc tên đính đá sa phia như năm ngoái nữa nhỉ 😁,2023-09-29T10:27:36Z,
181,UhCvSW6KZQw,"😂 nay chị Quỳnh lên chức Vk cái lễ bàn giao thành lễ điện thoại siêu mới 😂
Anh Huy chống SamSung nhưng Vk anh lại k chống 😂",2023-09-29T10:16:21Z,
182,UhCvSW6KZQw,Nhìn mấy em cười mà nhớ tới phim kinh dị Smile mới coi 😂,2023-09-29T09:30:13Z,
183,UhCvSW6KZQw,Vẫn cứ là chúa hề Chồn máu liều🤣,2023-09-29T09:26:43Z,
184,UhCvSW6KZQw,Đội trưởng cay,2023-09-29T09:22:32Z,
185,UhCvSW6KZQw,Em ơi lấy a con pro max :)))),2023-09-29T09:16:09Z,
186,UhCvSW6KZQw,Đề nghị huy nl tuyển thêm tôi vào schannel để tôi cùng với bạn chống lại bọn iphone rất đông và hung hãn nãy,2023-09-29T09:11:13Z,
187,UhCvSW6KZQw,Ô tô a đâu mà a đi xe máy a zai,2023-09-29T09:04:27Z,
188,UhCvSW6KZQw,"Ông huy nl cũng là ifan đội lốt Samsung đấy , hồi trước có đợt thấy ông dùng con iPhone 12 pro mà",2023-09-29T08:51:27Z,
189,UhCvSW6KZQw,mê con 15pro nhỏ gọn đủ yêu cầu cơ bản,2023-09-29T08:11:13Z,Chỉ đủ yêu cầu cơ bản thôi hả<>thừa chơi game luôn ấy chứ@@tranhoai8836
190,UhCvSW6KZQw,A Duy Còn Suất 256Gb Màu Titan Tự Nhiên Không A. Bữa e Đặt không kịp😢😢,2023-09-29T08:00:56Z,
191,UhCvSW6KZQw,Giàu quá😅😅,2023-09-29T07:56:14Z,
192,UhCvSW6KZQw,Ông Duy cayyyyyy đờiiiiiiiii 🤣🤣🤣,2023-09-29T07:53:57Z,
193,UhCvSW6KZQw,🤣🤣🤣🤣🤣 Ông Triều sống vội quá nha. Sống chậm lại ông ơi.,2023-09-29T07:50:11Z,
194,UhCvSW6KZQw,vãi mình vẫn dùng 6😢,2023-09-29T07:40:00Z,
195,UhCvSW6KZQw,Hà mã tấu Phải Hồng chứ em 🤣,2023-09-29T07:27:36Z,
196,UhCvSW6KZQw,cellphones này ở nguyễn trãi pk ko a duy,2023-09-29T07:24:51Z,
197,UhCvSW6KZQw,Năm nay ko đông như năm trước,2023-09-29T07:23:12Z,"0h nhận hết rồi<>chỗ tui mở 6h sáng chứ 5h đi thấy đóng cửa@@GiangNguyen-iv1ck<>@@GiangNguyen-iv1cknguyên tắc của 1 doanh nghiệp là phải quay lúc khách đông, k thằng nào ngu mà quay lúc éo có khách"
198,UhCvSW6KZQw,Méo tin 😂,2023-09-29T07:18:51Z,
199,UhCvSW6KZQw,Đội trưởng samsung chết ngợp trong đống iPhone😂,2023-09-29T07:17:01Z,nam nay ai  giàu nha nghèo cung có<>sai khống đến nơi chụp anh cho làm  nha nghèo đu sai 6 đến 8 nha giàu thưa tiên
200,UhCvSW6KZQw,"Khi Apple ra mắt IPhone mới
Sếp Huy: giám đốc truyền thông CellphoneS 
Lúc Samsung ra mắt đt mới:
Sếp Huy: captain Samsung
Mặc dù anh Huy là SamFan nhưng khi Iphone mới ra mắt thì anh Huy lại trở thành một người khác:)))",2023-09-29T07:15:51Z,Càm xàm
201,UhCvSW6KZQw,deo ai mua :)),2023-09-29T07:10:52Z,
202,UhCvSW6KZQw,"Hờ hờ, ip 15 ra rồi à😢😢😢",2023-09-29T07:10:48Z,
203,UhCvSW6KZQw,Khi đi mua iPhone mới rất là vui mừng khôn xiết ❤,2023-09-29T07:09:27Z,
204,UhCvSW6KZQw,"Các bạn nhiều tiền thật, mình ước 1 con mà còn khó",2023-09-29T07:04:10Z,"Công nhận mọi người trong schanel ai cũng giỏi ❤<>Trả góp đi bạn😂😂<>@@GOATRealMadrid cũng đang tính đến nước đấy thui bạn, mà cũng chỉ với đến 15 Plus chứ không với tới em prm được bạn<>@@Nguyenminh28290tb Thế thì làm dòng Pro thôi :)"
205,UhCvSW6KZQw,Nụ cười thật giả trân 😂,2023-09-29T06:55:43Z,
206,UhCvSW6KZQw,lấy vk xong không còn bàn giao đt cũ nữa rồi:))))),2023-09-29T06:48:59Z,
207,UhCvSW6KZQw,Đợi a review cái 15 hồng nhé,2023-09-29T06:47:46Z,
208,UhCvSW6KZQw,"xếp huy thu hếp iphone phụ chính 
đấy hehe
sếp huy :
cứ từ từ rồi chúng mày sẽ biết :)))









w#f",2023-09-29T06:47:28Z,
