ItemID,DateReview,ShopID,Review,StarRating,ProductID,PlatformID
18291182009,2023-12-14,1039322456,"Shop giao hàng uy tín, đã đặt cái t2 cho nhà rồi. Sẽ ủng hộ dài dài",5,P002,PL03
18291182009,2023-10-12,1039322456,"Giao hàng nhanh 
Đóng gói đẹp an toàn",5,P002,PL03
18291182009,2023-12-13,1039322456,Đúng với mô tả:oh ze,5,P002,PL03
18291182009,2024-03-06,1039322456,Cái cây xanh xanh thì lá cũng xanh chim đậu trên cành chim hót liêu lo nếu lo là líu lo liêu lo là líu lo,5,P002,PL03
18291182009,2023-12-03,1039322456,Tính năng nổi bật:xịn,5,P002,PL03
18291182009,2023-12-03,1039322456,Tính năng nổi bật:good,5,P002,PL03
18291182009,2023-12-13,1039322456,Tính năng nổi bật:ok,5,P002,PL03
18291182009,2023-11-17,1039322456,Đúng với mô tả:ok,5,P002,PL03
18291182009,2023-11-13,1039322456,Tính năng nổi bật:good,5,P002,PL03
18291182009,2024-02-01,1039322456,"Shop giao hàng nhanh, hàng ngon",5,P002,PL03
18291182009,2024-01-18,1039322456,,5,P002,PL03
18291182009,2023-12-03,1039322456,,5,P002,PL03
18291182009,2023-11-12,1039322456,,5,P002,PL03
18291182009,2023-12-14,1039322456,,5,P002,PL03
18291182009,2024-04-14,1039322456,,5,P002,PL03
18291182009,2023-12-14,1039322456,,5,P002,PL03
18291182009,2024-01-17,1039322456,,5,P002,PL03
18291182009,2024-02-03,1039322456,,5,P002,PL03
18291182009,2023-10-26,1039322456,,5,P002,PL03
18291182009,2024-04-10,1039322456,,5,P002,PL03
18291182009,2023-10-25,1039322456,,5,P002,PL03
18291182009,2023-12-13,1039322456,,5,P002,PL03
18291182009,2024-01-06,1039322456,,5,P002,PL03
18291182009,2023-12-03,1039322456,,5,P002,PL03
18291182009,2023-12-14,1039322456,,5,P002,PL03
18291182009,2023-12-14,1039322456,,5,P002,PL03
18291182009,2023-10-03,1039322456,,5,P002,PL03
18291182009,2023-11-02,1039322456,,5,P002,PL03
18291182009,2023-12-13,1039322456,,5,P002,PL03
18291182009,2024-01-24,1039322456,,5,P002,PL03
18291182009,2023-12-04,1039322456,,5,P002,PL03
18291182009,2023-12-28,1039322456,,5,P002,PL03
18291182009,2023-11-16,1039322456,,5,P002,PL03
18291182009,2023-12-27,1039322456,,5,P002,PL03
18291182009,2023-11-16,1039322456,,5,P002,PL03
18291182009,2023-09-28,1039322456,,5,P002,PL03
18291182009,2023-09-29,1039322456,,5,P002,PL03
18291182009,2023-09-28,1039322456,,5,P002,PL03
18291182009,2023-09-28,1039322456,,5,P002,PL03
18291182009,2023-10-13,1039322456,,5,P002,PL03
20390644655,2023-12-09,48406301,"Hàng đẹp lắm ạ
Giao hàng nhanh
Chủ shop nhiệt tình
Shipper thân thiện
( Hình ảnh và video chỉ mang tính chất nhận xu ạ )",5,P002,PL03
20390644655,2023-07-31,48406301,sản phẩm tuyệt cà là vời giao hàng nhanh đóng gói cẩn thận nên mua nhá cả nhà,5,P002,PL03
20390644655,2024-04-02,48406301,"Hình ảnh mang tính chất nhận xu
Giao hàng nhanh
Đóng gói cẩn thận sẽ ủng hộ shop",5,P002,PL03
20390644655,2023-12-12,48406301,"Chất lượng sản phẩm:tots

Hàng chính hãng shop rất ok",5,P002,PL03
20390644655,2023-11-16,48406301,"Em thử nhé một lần trên tất cả
Thử buông đi những cảm xúc ưu phiền
Để trở về với giấc ngủ bình yên
Chẳng nhung nhớ những điều gì đã mất
Em thử nhé gói cô đơn và cất
Đón niềm vui và ngắm những ban mai
Chẳng gọi tên những buồn tủi u hoài
Chờ nắng mới mỗi bình minh thức dậy
Em thử nhé lấy nụ cười che đậy
Một trái tim cứa nghìn vết khổ đau
Để quên đi những tàn úa, nhát nhàu
Đau lắm đấy em vẫn cười tươi mãi",5,P002,PL03
20390644655,2024-04-16,48406301,"Mẫu nhận xét của đơn vị thực tập là một phần quan trọng trong mỗi bài báo cáo thực tập tốt nghiệp. Mẫu phiếu nhận xét được dùng khi các bạn cần xin những đánh giá, nhận xét từ đơn vị thực tập. Thông qua bài viết dưới đây, hãy cùng Luận Văn Việt tìm hiểu chi tiết về nội dung và tham khảo một số mẫu nhận xét của đơn vị thực tập nhé!",5,P002,PL03
20390644655,2023-12-27,48406301,ảnh mang tính chất nhận xu k dùng nên kbt,5,P002,PL03
20390644655,2023-12-16,48406301,Tuyệt vời,5,P002,PL03
20390644655,2023-12-27,48406301,,5,P002,PL03
20390644655,2023-11-15,48406301,,5,P002,PL03
20390644655,2023-12-18,48406301,,5,P002,PL03
20390644655,2023-12-14,48406301,,5,P002,PL03
20390644655,2024-01-17,48406301,,5,P002,PL03
20390644655,2024-03-01,48406301,,5,P002,PL03
20390644655,2024-03-25,48406301,,5,P002,PL03
20390644655,2024-04-15,48406301,,5,P002,PL03
20390644655,2024-04-18,48406301,,5,P002,PL03
20390644655,2024-04-01,48406301,,5,P002,PL03
20390644655,2024-04-12,48406301,,5,P002,PL03
20390644655,2024-01-20,48406301,,5,P002,PL03
20390644655,2023-12-14,48406301,,5,P002,PL03
20390644655,2023-11-07,48406301,,5,P002,PL03
20390644655,2024-04-12,48406301,,5,P002,PL03
20390644655,2024-04-16,48406301,,5,P002,PL03
20390644655,2023-10-18,48406301,,5,P002,PL03
20390644655,2023-08-01,48406301,,5,P002,PL03
20390644655,2023-12-19,48406301,,5,P002,PL03
20390644655,2023-07-31,48406301,,5,P002,PL03
20390644655,2023-07-31,48406301,,5,P002,PL03
20390644655,2023-11-16,48406301,,5,P002,PL03
20390644655,2023-11-13,48406301,,5,P002,PL03
20390644655,2024-04-03,48406301,,5,P002,PL03
20390644655,2023-10-30,48406301,,5,P002,PL03
20390644655,2023-10-31,48406301,,5,P002,PL03
20390644655,2023-11-15,48406301,,5,P002,PL03
20390644655,2024-03-27,48406301,,5,P002,PL03
20390644655,2024-03-29,48406301,,5,P002,PL03
20390644655,2024-04-07,48406301,,5,P002,PL03
20390644655,2023-07-29,48406301,,5,P002,PL03
20390644655,2023-07-31,48406301,,5,P002,PL03
20390644655,2023-10-22,48406301,,5,P002,PL03
20390644655,2023-10-18,48406301,,5,P002,PL03
20390644655,2023-10-19,48406301,,5,P002,PL03
20390644655,2023-10-19,48406301,,5,P002,PL03
23382484634,2024-03-07,182298008,Vhvvnbcgbcgbcgvcghcynnfxdrhbcfvcgvdgvcgbcgvchvfhbvfvfgbvv,5,P002,PL03
23382484634,2024-01-03,182298008,,5,P002,PL03
23382484634,2024-01-30,182298008,,5,P002,PL03
23382484634,2024-02-28,182298008,,5,P002,PL03
23382484634,2024-02-22,182298008,,5,P002,PL03
23382484634,2024-03-21,182298008,,5,P002,PL03
23382484634,2024-04-08,182298008,,5,P002,PL03
23382484634,2024-04-07,182298008,,5,P002,PL03
23382484634,2024-04-07,182298008,,5,P002,PL03
23382484634,2023-12-06,182298008,,5,P002,PL03
23382484634,2023-12-05,182298008,,5,P002,PL03
23382484634,2023-10-29,182298008,,5,P002,PL03
23382484634,2023-11-03,182298008,,5,P002,PL03
23382484634,2024-01-03,182298008,,5,P002,PL03
23382484634,2024-01-05,182298008,,5,P002,PL03
23382484634,2024-02-29,182298008,,5,P002,PL03
14462529024,2022-03-17,349543642,"Ở sg nên đặt hỏa tốc giao 1 nốt nhạc. Hàng chính hãng ssvn nên rất yên tâm,. Shop gói chắc chắn , màu xanh đẹp mê liền . Giá shop bán hợp lý , đáng mua.
Có cơ hội ủng hộ shop lần sau.",5,P002,PL03
14462529024,2022-12-16,349543642,"Đt rất đẹp, giá cạnh tranh hơn các shop khác. Shop bọc gói hàng khá kỹ lưỡng nên bên trong còn mới nguyên. Hàng còn nguyên seal, vừa kích hoạt bảo hành đúng ngày chuyển đi. Giao hàng ko nhanh lắm.",5,P002,PL03
14462529024,2023-09-17,349543642,"Đúng với mô tả:sản phẩm nguyên seal, đúng với mô tả
Chất lượng sản phẩm:chính hãng
Tính năng nổi bật:shop nhiệt tình, phản hồi tin nhắn nhanh. Mình đặt màu xanh lime nhưng hết hàng, nên đổi màu khác tuy không hài lòng về màu sắc nhưng rất hài lòng về sự nhiệt tình của shop.

Shop uy tín, giá cả cạnh tranh nên mua",5,P002,PL03
14462529024,2022-06-11,349543642,"Chất lượng sản phẩm:khá tốt

Đầu tiên là không đặt hỏa tốc nhưng 1 ngày nhận dc rồi. Hộp bị móp góc nên bớt đẹp. Mà cảm ứng vân tay đang chưa ưng lắm, pin thì ai cũng nói nó yếu rồi 😂 Đth có dán sơ màn hình và lưng nhưng mình lột ra rồi. Với bảo hiểm thiết bị là gì mình chưa hiểu lắm :v",5,P002,PL03
14462529024,2023-10-25,349543642,"Hàng đóng gói rất cẩn thận, ship nhanh, màu siêu xinh, hàng chuẩn chính hãng, shop kích hoạt BHĐT trc tận 20 ngày nhưg thôi săn dc giá rẻ, vẫn khá ưng ý",5,P002,PL03
14462529024,2023-07-11,349543642,"Đúng với mô tả:chính hãng
Chất lượng sản phẩm:đẹp

Shop giao nhanh, tư vấn nhiêt tìh. Săn sale giá rẻ. 10 điểm.",5,P002,PL03
14462529024,2023-12-15,349543642,"Đúng với mô tả:tuyệt
Tính năng nổi bật:10 điểm
Chất lượng sản phẩm:giá tốt

Hàng chính hãng, new seal, shop tv nhiẹt tình",5,P002,PL03
14462529024,2023-08-29,349543642,Lần đầu mua điện thoại trên shopee ổn áp nè máy đẹp có mã giảm rẻ,5,P002,PL03
14462529024,2022-09-19,349543642,"Sản phẩm chính hãng, giao hàng nhanh, hỗ trợ nhiệt tình",5,P002,PL03
14462529024,2023-07-29,349543642,"Đã nhận được hàng , giao nhanh , sản phẩm chính hãng đúng như miêu tả . Nên mua nhé mọi người",5,P002,PL03
14462529024,2023-08-14,349543642,"Giao nhanh , sản phẩm uy tín đúng hàng chính hãng . Mọi người nên mua ủng hộ sh nhé",5,P002,PL03
14462529024,2022-07-09,349543642,"Chất lượng sản phẩm:ok, giao hàng nhanh, hàng chính hãng, active chỉ cách trước khi nhận hàng vài ngày.",5,P002,PL03
14462529024,2023-03-13,349543642,Hàng mới nguyên siu giá rẻ,5,P002,PL03
14462529024,2023-10-05,349543642,"Tính năng nổi bật:new seal

Shop TV nhiệt tình",5,P002,PL03
14462529024,2023-08-03,349543642,Ngon lành,5,P002,PL03
14462529024,2023-07-11,349543642,Uy tín,5,P002,PL03
14462529024,2023-08-13,349543642,"Sản phẩm chính hãng đúng như mô tả , shop uy tín nên mua nhé . Giao nhanh lắm ạ",5,P002,PL03
14462529024,2023-08-10,349543642,Goodgle,5,P002,PL03
14462529024,2022-12-04,349543642,Sản phẩm tốt,5,P002,PL03
14462529024,2023-07-26,349543642,Mãi đỉnh,5,P002,PL03
14462529024,2023-11-19,349543642,,4,P002,PL03
14462529024,2024-01-10,349543642,,5,P002,PL03
14462529024,2023-11-27,349543642,,5,P002,PL03
14462529024,2024-02-29,349543642,,5,P002,PL03
14462529024,2024-03-01,349543642,,5,P002,PL03
14462529024,2023-12-28,349543642,,5,P002,PL03
14462529024,2023-12-14,349543642,,5,P002,PL03
14462529024,2023-10-07,349543642,,5,P002,PL03
14462529024,2023-10-05,349543642,,5,P002,PL03
14462529024,2023-10-27,349543642,,5,P002,PL03
14462529024,2023-12-16,349543642,,5,P002,PL03
14462529024,2023-12-17,349543642,,5,P002,PL03
14462529024,2024-03-22,349543642,,5,P002,PL03
14462529024,2023-08-01,349543642,,5,P002,PL03
14462529024,2023-07-19,349543642,,5,P002,PL03
14462529024,2023-07-17,349543642,,5,P002,PL03
14462529024,2023-07-10,349543642,,5,P002,PL03
14462529024,2023-07-09,349543642,,5,P002,PL03
14462529024,2023-07-10,349543642,,5,P002,PL03
14462529024,2023-07-06,349543642,,5,P002,PL03
14462529024,2023-07-01,349543642,,5,P002,PL03
14462529024,2023-05-19,349543642,,5,P002,PL03
14462529024,2023-04-09,349543642,,5,P002,PL03
14462529024,2022-08-12,349543642,,5,P002,PL03
14462529024,2022-06-20,349543642,,5,P002,PL03
14462529024,2022-10-05,349543642,,5,P002,PL03
24603675737,2024-02-22,45958676,Giao hàng nhanh. Mình đặt về cơ quan chưa nhận hàng. Sẽ review chất lượng sau,5,P002,PL03
24603675737,2024-03-15,45958676,,5,P002,PL03
24603675737,2024-03-15,45958676,,5,P002,PL03
24603675737,2024-03-12,45958676,,5,P002,PL03
20593143003,2024-01-14,42787830,Điện thoại chất lượng oke.đóng hàng cẩn thận giao hàng nhanh.sẽ ủng hộ tiếp lần tới,5,P002,PL03
20593143003,2024-01-04,42787830,,5,P002,PL03
20593143003,2024-03-09,42787830,,4,P002,PL03
20593143003,2024-02-29,42787830,,5,P002,PL03
20593143003,2024-02-28,42787830,,3,P002,PL03
20373648039,2023-10-30,48406301,"Đúng với mô tả:ok nha
Chất lượng sản phẩm:10 điểm k có nhưng

Ok nha mọi người ơi
Chuẩn hàng chính hãng Việt Nam nha
Nhà mình mua 2c bên này rồi nên tin tưởng nhé 
Giá tốt, nên mua 👍",5,P002,PL03
20373648039,2023-04-10,48406301,"Lần đầu mua đt online cũng hơi sợ nhưng shop uy tín. Đóng hàng chắc chắn, cẩn thận. Hàng fullbox mới 100%. Vote 5 sao!",5,P002,PL03
20373648039,2023-04-21,48406301,"Hàng new seal 100% nha các bác
Gói hàng kỹ, bóc hàng mệt vcc
Giá săn sale hạt dẻ
Sẽ ủng hộ shop dài dài",5,P002,PL03
20373648039,2023-04-18,48406301,Sản phẩm giao nhanh như một cơn gió vậy. Hàng chuẩn nguyên seal thích mê. Hi vọng dùng bền. Shop bán hàng chuẩn đấy nên mua nhé mng 5🌟,5,P002,PL03
20373648039,2023-08-03,48406301,"Đã nhận hàng, đóng gói cẩn thận dã man, có tem niêm phong các thứ, shop của ng quen nên mình mua máy khá yên tâm",5,P002,PL03
20373648039,2023-06-09,48406301,"Tính năng nổi bật:Tốt
Đúng với mô tả:Chuẩn
Chất lượng sản phẩm:Chính Hãng

Săn được máy này vào ngày sale vuiiii quá. Hàng chuẩn chính hãng. Shop đóng gói cẩn thận giao hàng nhanh",5,P002,PL03
20373648039,2023-10-23,48406301,"Tính năng nổi bật:cam
Chất lượng sản phẩm:tốt
Đúng với mô tả:đúng

Giao hàng nhanh, đúng sản phẩm và số lượng, đóng gói cẩn thận. Sẽ ủng hộ thêm lần sau, cám ơn! Chất lượng thì phải kiểm chứng theo thời gian.",5,P002,PL03
20373648039,2023-04-02,48406301,Shop uy tín. Máy chuẩn chính hãng. Giao hàng nhanh. Nhân viên chăm sóc nhiệt tình. Sẽ tiếp tục ủng hộ,5,P002,PL03
20373648039,2023-05-11,48406301,"Giao hàng nhanh
Đóng gói chắc chắn
Nhiều tem niêm phong
Rất yên tâm
Mua sale giá quá ngon",5,P002,PL03
20373648039,2023-08-04,48406301,"Tính năng nổi bật:co
Chất lượng sản phẩm:tot
Đúng với mô tả:dung

Sản phẩm okee nhé giao hàng nhanh nói chung là okee",5,P002,PL03
20373648039,2023-03-28,48406301,"Tính năng nổi bật:máy nhỏ gọn, đẹp
Chất lượng sản phẩm:tuyệt vời
Đúng với mô tả:đúng

Hàng chuẩn, đóng gói cẩn thận",5,P002,PL03
20373648039,2023-09-14,48406301,"Mua trúng đợt shop ưu đãi giảm giá, vải chất lượng đã vậy còn được giảm giá nữa chứ, thích quá thích",5,P002,PL03
20373648039,2023-08-16,48406301,Shop chuẩn bị hàng và giao hàng nhanh. Chất lượng sản phẩm tốt.,5,P002,PL03
20373648039,2023-04-03,48406301,"Chất lượng sản phẩm:good
Đúng với mô tả:đúmm
Tính năng nổi bật:đẹpp

Máy giao hơi lâu, đóng gói chắc chắn kĩ càng, đẹp",5,P002,PL03
20373648039,2023-08-14,48406301,sản phẩm tuyệt vời nên mua nha cả nhà giao hàng nhanh đóng gói cẩn thận dùng mượt,5,P002,PL03
20373648039,2023-08-11,48406301,Shop chuẩn bị hàng và giao hàng nhanh. Chất lượng tuyệt vời. Giao đúng mẫu.,5,P002,PL03
20373648039,2023-08-02,48406301,"Tính năng nổi bật:tot
Đúng với mô tả:hai long
Chất lượng sản phẩm:tot

Tot",5,P002,PL03
20373648039,2023-08-04,48406301,"Đúng với mô tả:that luon do moi nguoi oi
Tính năng nổi bật:giup Peter Parker cua Andrew khong danh roi nguoi yeu cua nguoi nhen nua, nhung van khong phai nguoi yeu cua anh ay
Chất lượng sản phẩm:rat tuyet voi",5,P002,PL03
20373648039,2023-08-26,48406301,Quá tuyệt vời xịn quá trời ơi đúng mày không bị lỗi 10 điểm cho chất lượng,5,P002,PL03
20373648039,2023-04-23,48406301,"Máy đã bị kích hoạt bảo hành rồi mn ạ
Bị hụt nửa tháng bh
Đề nghị shop ghi rõ là hàng trôi bh cho khách khỏi shock
Còn lại thì ok",2,P002,PL03
20373648039,2023-04-15,48406301,"Chất lượng sản phẩm:hàng nguyên seal
Đúng với mô tả:đúng
Tính năng nổi bật:hàng mới ko có gì để nói

Thanks shop",5,P002,PL03
20373648039,2023-08-08,48406301,"Sản phẩm tốt với giá tiền nên mua nha. Mua tặng
Lười chụp sản phẩm ai cũng khen luôn ạ",5,P002,PL03
20373648039,2023-08-01,48406301,Hàng chất lượng giao hàng nhanh 🥰🥰🍀,5,P002,PL03
20373648039,2023-03-30,48406301,"Máy nguyên seal, đóng gói cẩn thận",5,P002,PL03
20373648039,2023-04-02,48406301,tuyệt vời. đóng gói rất cẩn thận,5,P002,PL03
20373648039,2023-08-02,48406301,Chất lượng sản phẩm:rất tốt,5,P002,PL03
20373648039,2023-07-29,48406301,"Nói gì thì nói Đàn ông có thể không có tiền,chưa có sự nghiệp,có thể không đẹp nhưng phải chân thành
Hồi trước tao cũng nghèo lắm,còn xấu nữa những ngày nào tao cũng hỏi han,chịu khó quan tâm các kiểu rồi dần dần họ block tao luôn :((",5,P002,PL03
20373648039,2023-11-01,48406301,Ngon,5,P002,PL03
20373648039,2024-01-18,48406301,,5,P002,PL03
20373648039,2024-01-26,48406301,,5,P002,PL03
20373648039,2023-08-14,48406301,,5,P002,PL03
20373648039,2024-02-17,48406301,,5,P002,PL03
20373648039,2024-03-25,48406301,,5,P002,PL03
20373648039,2023-12-13,48406301,,5,P002,PL03
20373648039,2023-08-15,48406301,,5,P002,PL03
20373648039,2023-08-01,48406301,,5,P002,PL03
20373648039,2023-08-01,48406301,,5,P002,PL03
20373648039,2023-08-01,48406301,,5,P002,PL03
20373648039,2023-08-01,48406301,,5,P002,PL03
20373648039,2023-08-30,48406301,,5,P002,PL03
20373648039,2023-08-29,48406301,,5,P002,PL03
20373648039,2023-08-02,48406301,,5,P002,PL03
20373648039,2023-10-17,48406301,,5,P002,PL03
20373648039,2023-08-02,48406301,,5,P002,PL03
20373648039,2023-08-03,48406301,,5,P002,PL03
20373648039,2023-08-02,48406301,,5,P002,PL03
20373648039,2023-08-02,48406301,,5,P002,PL03
20373648039,2023-08-02,48406301,,5,P002,PL03
20373648039,2023-08-03,48406301,,5,P002,PL03
20373648039,2023-08-11,48406301,,5,P002,PL03
20373648039,2023-08-11,48406301,,5,P002,PL03
20373648039,2023-08-12,48406301,,5,P002,PL03
20373648039,2023-08-14,48406301,,5,P002,PL03
20373648039,2023-08-20,48406301,,5,P002,PL03
20373648039,2024-03-22,48406301,,5,P002,PL03
20373648039,2024-03-24,48406301,,5,P002,PL03
20373648039,2023-07-31,48406301,,5,P002,PL03
20373648039,2023-07-31,48406301,,5,P002,PL03
20373648039,2023-10-14,48406301,,5,P002,PL03
20373648039,2023-08-02,48406301,,5,P002,PL03
20373648039,2023-08-02,48406301,,5,P002,PL03
20373648039,2023-07-31,48406301,,5,P002,PL03
20373648039,2023-08-02,48406301,,5,P002,PL03
20373648039,2023-08-01,48406301,,5,P002,PL03
20373648039,2023-07-31,48406301,,5,P002,PL03
20373648039,2023-07-31,48406301,,5,P002,PL03
20373648039,2023-07-31,48406301,,5,P002,PL03
20373648039,2023-08-01,48406301,,5,P002,PL03
20373648039,2023-08-01,48406301,,5,P002,PL03
20373648039,2023-07-30,48406301,,5,P002,PL03
20373648039,2023-07-31,48406301,,5,P002,PL03
20373648039,2023-07-31,48406301,,5,P002,PL03
20373648039,2023-07-31,48406301,,5,P002,PL03
20373648039,2023-07-31,48406301,,5,P002,PL03
20373648039,2023-07-31,48406301,,5,P002,PL03
20373648039,2023-07-31,48406301,,5,P002,PL03
20373648039,2023-11-02,48406301,,5,P002,PL03
20373648039,2023-07-25,48406301,,5,P002,PL03
20373648039,2023-07-24,48406301,,5,P002,PL03
20373648039,2023-06-29,48406301,,5,P002,PL03
20373648039,2023-06-29,48406301,,5,P002,PL03
20373648039,2023-06-29,48406301,,5,P002,PL03
20373648039,2023-06-22,48406301,,5,P002,PL03
20373648039,2023-06-17,48406301,,5,P002,PL03
20373648039,2023-06-19,48406301,,5,P002,PL03
20373648039,2023-06-20,48406301,,5,P002,PL03
20373648039,2023-06-20,48406301,,5,P002,PL03
20373648039,2023-06-13,48406301,,5,P002,PL03
20373648039,2023-06-14,48406301,,5,P002,PL03
20373648039,2023-06-10,48406301,,5,P002,PL03
20373648039,2023-05-27,48406301,,5,P002,PL03
20373648039,2023-05-12,48406301,,5,P002,PL03
20373648039,2023-04-11,48406301,,5,P002,PL03
20373648039,2023-04-15,48406301,,5,P002,PL03
20373648039,2023-04-12,48406301,,5,P002,PL03
20373648039,2023-04-07,48406301,,5,P002,PL03
20373648039,2023-03-06,48406301,,5,P002,PL03
18591358472,2023-09-30,1039678074,"Dùng ổn nhé mn. Hàng chính hàng. Shop này ở ngoài m cũng biết nên đánh bạo mua online có thêm mã gg của shopee rẻ hơn nhiều 
Hình ảnh mang tính chất nhânn xu",5,P002,PL03
18591358472,2023-10-09,1039678074,"Chất lượng sản phẩm:tốt
Tính năng nổi bật:đẹp
Đúng với mô tả:ddungs

Nhận đủ hàng giao nhanh chất lượng tuyệt vời 10đ",5,P002,PL03
18591358472,2023-10-27,1039678074,"Sản phẩm chất lượng, shop tư vấn và hỗ trợ nhiệt tình lắm nhé",5,P002,PL03
18591358472,2023-09-14,1039678074,Màu đẹp cực mn ạ thấy BH OK giá lại rẻ săn sale 10₫,5,P002,PL03
18591358472,2023-09-19,1039678074,Shop giao hàng nhanh chóng đóng gói cẩn thận lắm ạ,5,P002,PL03
18591358472,2023-10-07,1039678074,BH tốt đổi trả cx rõ ràng rep tn nhanh nửa đêm r hỏi vx rep 100₫,5,P002,PL03
18591358472,2023-09-20,1039678074,Điện thoại đẹp lắm ạ bảo hành ok luôn hàng chính hãng giá lại rẻ hơn chỗ khác￼,5,P002,PL03
18591358472,2023-09-29,1039678074,Sản phẩm tốt giao hàng nhanh nên mua,5,P002,PL03
18591358472,2023-09-29,1039678074,Đt đep và mượt lắm nè,5,P002,PL03
18591358472,2023-09-28,1039678074,"Hwaran. Tại đây, nam thần Cậu Út Nhà Tài Phiệt chia sẻ nhiều thông tin đáng chú ý liên quan tới công việc và cuộc sống. Đặc biệt, những chia sẻ của anh về quý tử đầu lòng đã nhận được sự quan tâm lớn từ công chúng. Song Joong Ki hạnh phúc cho biết con trai cưng ngày càng trở nên cứng cáp hơn và anh cùng bà xã Katy Louise Saunders thay phiên nhau chăm sóc em bé mỗi ngày.",5,P002,PL03
18591358472,2023-09-29,1039678074,Hàng đúng mô tả. Comment mang tính chất nhận xe là chính. Shop nhiệt tình,5,P002,PL03
18591358472,2023-09-22,1039678074,Chuẩn xịn nha sẻ wuay lại ủng hộ shop nè,5,P002,PL03
18591358472,2023-10-02,1039678074,,5,P002,PL03
18591358472,2023-10-20,1039678074,,5,P002,PL03
18591358472,2023-10-27,1039678074,,5,P002,PL03
18591358472,2023-10-29,1039678074,,5,P002,PL03
18591358472,2023-10-25,1039678074,,5,P002,PL03
18591358472,2023-09-28,1039678074,,5,P002,PL03
18591358472,2023-10-27,1039678074,,5,P002,PL03
18591358472,2023-09-29,1039678074,,5,P002,PL03
18591358472,2023-09-20,1039678074,,5,P002,PL03
18591358472,2023-09-27,1039678074,,5,P002,PL03
18591358472,2023-09-28,1039678074,,5,P002,PL03
18591358472,2023-09-30,1039678074,,5,P002,PL03
18591358472,2023-10-05,1039678074,,5,P002,PL03
18591358472,2023-10-05,1039678074,,5,P002,PL03
18591358472,2023-10-05,1039678074,,5,P002,PL03
18591358472,2023-10-05,1039678074,,5,P002,PL03
18591358472,2023-10-05,1039678074,,5,P002,PL03
18591358472,2023-11-08,1039678074,,5,P002,PL03
18591358472,2023-10-03,1039678074,,5,P002,PL03
18591358472,2023-09-15,1039678074,,5,P002,PL03
18591358472,2023-09-15,1039678074,,5,P002,PL03
18591358472,2023-09-15,1039678074,,5,P002,PL03
18591358472,2023-09-19,1039678074,,5,P002,PL03
18591358472,2023-09-20,1039678074,,5,P002,PL03
18591358472,2023-09-20,1039678074,,5,P002,PL03
18591358472,2023-09-20,1039678074,,5,P002,PL03
18591358472,2023-09-20,1039678074,,5,P002,PL03
18591358472,2023-09-20,1039678074,,5,P002,PL03
